CaseId,Gross Sales,Net Sales,Rejected,Receivable,Overdue receivable,Credit Score,Risk Class,Invoice Due Date,Dispute Case,Days Sales Outstanding,Collection Effectiveness Index,Accounts Receivable Turnover Rate,Average Days Delinquent,Delivered on Time,Automation Rate,Cost per 1k Revenue,FTEs per 1Bil Revenue,Credit Reviews per Credit FTE,Data Set
2045,80970,0,80970,0,0,0,Not evaluated,,No,55,52.85,0.94,18,No,22,2.53,37.65,52.85,Current State
2046,60233,0,0,0,0,97,Low,2019-08-09T01:57:55,No,55,53.64,1.64,18,No,22,2.58,38.44,53.64,Current State
2047,54625,54625,0,54625,0,68,Medium,2019-08-23T19:26:12,No,55,58.15,0.5815,18,Yes,22,2.71,35.94,58.15,Current State
2048,60012,0,60012,0,0,0,Not evaluated,,No,55,56.42,1.29,18,No,22,2.25,36.82,56.42,Current State
2049,103194,103194,0,103194,103194,33,High,2019-08-10T14:35:14,No,55,78.80,0.7879999999999999,18,No,22,2.76,36.73,78.80,Current State
2050,60924,0,60924,0,0,20,High,,No,55,67,0.87,18,Yes,22,2.23,37.30,55.94,Current State
2051,69208,69208,0,69208,69208,0,Not evaluated,2019-08-09T07:49:33,Yes,55,67,0.5575,18,Yes,22,2.49,36.97,55.75,Current State
2052,47139,47139,0,47139,47139,69,Medium,2019-08-10T19:21:00,No,55,72,0.6435,18,No,22,2.65,37.72,64.35,Current State
2053,42921,0,42921,0,0,87,Low,,No,55,58.79,0.5879,18,Yes,22,2.49,35.83,58.79,Current State
2054,94387,94387,0,94387,0,76,Low,2019-08-10T23:10:57,No,55,73,1.43,18,Yes,22,2.65,36.15,64.92,Current State
2055,27268,0,27268,0,0,0,Not evaluated,,No,55,75.95,1.50,18,Yes,22,2.48,37.39,75.95,Current State
2056,48008,0,48008,0,0,33,High,,No,55,57.49,1.00,18,Yes,22,2.68,37.89,57.49,Current State
2057,76808,76808,0,76808,0,37,Medium,2019-08-13T21:47:00,No,55,63.07,1.04,18,Yes,22,2.63,36.87,63.07,Current State
2058,23998,23998,0,23998,23998,82,Low,2019-08-11T23:38:24,No,55,73,1.49,18,Yes,22,2.53,35.69,66.98,Current State
2059,115615,0,115615,0,0,0,Not evaluated,,No,55,74,0.6347999999999999,18,No,22,2.53,38.02,63.48,Current State
2060,95307,95307,0,95307,0,74,Medium,2019-08-12T08:22:45,No,55,58.51,0.5851,18,Yes,22,2.46,34.52,58.51,Current State
2061,44438,44438,0,44438,0,82,Low,2019-08-12T11:12:08,No,55,73,0.6394,18,Yes,22,3.00,37.95,63.94,Current State
2062,12447,0,12447,0,0,0,Not evaluated,,No,55,73,1.50,18,No,22,2.51,37.82,59.07,Current State
2063,49418,49418,0,49418,0,80,Low,2019-08-18T13:02:47,No,55,73,0.5961,18,Yes,22,2.42,35.85,59.61,Current State
2064,105878,105878,0,105878,105878,33,High,2019-08-27T08:53:09,No,55,68,0.6064,18,Yes,22,2.63,36.49,60.64,Current State
2065,33245,0,33245,0,0,0,Not evaluated,,No,55,58.93,1.42,18,No,22,2.41,36.43,58.93,Current State
2066,57071,57071,0,57071,57071,16,High,2019-08-16T01:19:51,No,55,67,0.6373,18,No,22,2.58,37.01,63.73,Current State
2067,48894,48894,0,48894,48894,75,Low,2019-08-14T04:03:27,No,55,58.61,1.42,18,Yes,22,2.31,36.47,58.61,Current State
2068,99604,0,99604,0,0,14,High,,No,55,57.09,0.81,18,Yes,22,2.21,36.42,57.09,Current State
2069,52467,0,0,0,0,11,High,2019-09-03T00:31:08,No,55,52.86,0.78,18,Yes,22,2.40,37.90,52.86,Current State
2070,17580,17580,0,17580,17580,0,Not evaluated,2019-08-13T11:00:19,No,55,56.85,1.65,18,Yes,22,2.34,36.93,56.85,Current State
2071,53775,53775,0,53775,0,0,Not evaluated,2019-08-13T12:42:22,No,55,67,0.87,18,Yes,22,2.44,35.57,55.11,Current State
2072,108383,108383,0,108383,108383,87,Low,2019-08-14T22:35:12,No,55,72.08,1.54,18,Yes,22,2.66,36.21,72.08,Current State
2073,46586,46586,0,46586,46586,0,Not evaluated,2019-09-13T17:52:36,No,55,74.97,0.7497,18,Yes,22,2.59,37.30,74.97,Current State
2074,113531,113531,0,113531,0,84,Low,2019-08-15T05:49:02,No,55,73,1.51,18,No,22,2.49,36.51,74.06,Current State
2075,108996,0,0,0,0,88,Low,2019-08-26T23:17:37,No,55,66.48,0.6648000000000001,18,Yes,22,2.61,38.00,66.48,Current State
2076,12779,12779,0,12779,0,85,Low,2019-08-15T09:39:29,No,55,74,0.6077,18,Yes,22,2.54,37.42,60.77,Current State
2077,81122,0,81122,0,0,0,Not evaluated,,No,55,72.99,1.39,18,Yes,22,2.64,36.57,72.99,Current State
2078,117148,0,0,0,0,0,Not evaluated,2019-08-14T18:20:48,No,55,63.07,0.6307,18,Yes,22,2.10,36.31,63.07,Current State
2079,116002,0,116002,0,0,6,High,,No,55,58.00,0.73,18,No,22,2.23,36.31,58.00,Current State
2080,19861,19861,0,19861,0,72,Medium,2019-08-18T17:25:35,No,55,72,1.39,18,Yes,22,2.78,36.69,64.70,Current State
2081,62738,62738,0,62738,62738,27,High,2019-08-17T00:38:21,Yes,55,56.46,0.94,18,No,22,2.67,37.57,56.46,Current State
2082,37560,37560,0,37560,37560,86,Low,2019-08-16T10:49:42,No,55,71.83,1.53,18,Yes,22,2.39,37.55,71.83,Current State
2083,64656,64656,0,64656,64656,0,Not evaluated,2019-08-17T20:30:18,No,55,54.38,0.5438000000000001,18,Yes,22,2.42,37.20,54.38,Current State
2084,43832,43832,0,43832,43832,34,High,2019-08-20T06:50:51,No,55,68,1.01,18,Yes,22,2.22,35.42,55.90,Current State
2085,57776,57776,0,57776,57776,98,Low,2019-08-17T12:28:10,No,55,75,0.5677,18,Yes,22,2.83,36.04,56.77,Current State
2086,27683,27683,0,27683,0,90,Low,2019-08-17T05:05:29,No,55,60.64,1.57,18,No,22,2.54,37.12,60.64,Current State
2087,44206,44206,0,44206,0,77,Low,2019-08-18T01:25:18,No,55,73,1.44,18,Yes,22,2.36,36.66,58.79,Current State
2088,25528,25528,0,25528,0,39,Medium,2019-08-17T22:21:33,No,55,59.81,1.06,18,Yes,22,2.60,37.65,59.81,Current State
2089,87005,0,87005,0,0,19,High,,No,55,66.22,0.86,18,Yes,22,2.43,38.03,66.22,Current State
2090,58577,58577,0,58577,0,74,Medium,2019-08-18T10:26:00,No,55,72,1.41,18,No,22,2.19,37.16,56.74,Current State
2091,62769,62769,0,62769,0,29,High,2019-08-18T23:21:39,No,55,68,0.96,18,Yes,22,2.48,36.59,68.68,Current State
2092,105126,105126,0,105126,105126,0,Not evaluated,2019-08-17T17:22:44,No,55,69,1.07,18,Yes,22,2.71,36.15,60.95,Current State
2093,54352,54352,0,54352,0,79,Low,2019-08-18T23:46:04,No,55,73,1.46,18,Yes,22,2.39,38.39,68.14,Current State
2094,87538,87538,0,87538,0,52,Medium,2019-08-24T00:40:51,No,55,70,1.19,18,Yes,22,2.86,35.85,63.16,Current State
2095,98523,98523,0,98523,0,27,High,2019-08-19T15:33:54,No,55,56.79,0.5679,18,No,22,3.00,38.23,56.79,Current State
2096,95325,95325,0,95325,0,72,Medium,2019-09-03T11:44:10,No,55,55.59,0.5559000000000001,18,Yes,22,2.41,38.43,55.59,Current State
2097,111573,111573,0,111573,0,92,Low,2019-08-19T15:39:34,No,55,74,0.6466,18,Yes,22,2.96,36.56,64.66,Current State
2098,49067,0,49067,0,0,0,Not evaluated,,No,55,69.91,0.90,18,No,22,2.62,36.42,69.91,Current State
2099,12341,0,0,0,0,58,Medium,2019-09-05T03:50:01,No,55,55.06,0.5506,18,No,22,2.56,35.80,55.06,Current State
2100,94031,94031,0,94031,0,34,High,2019-08-20T16:51:29,No,55,61.46,1.01,18,Yes,22,2.51,36.99,61.46,Current State
2101,117407,117407,0,117407,117407,72,Medium,2019-08-23T05:03:56,No,55,58.79,0.5879,18,Yes,22,2.62,37.07,58.79,Current State
2102,23250,23250,0,23250,23250,0,Not evaluated,2019-08-23T23:01:42,No,55,70.78,0.7078,18,No,22,2.12,36.84,70.78,Current State
2103,96860,96860,0,96860,96860,100,Low,2019-08-21T01:04:43,No,55,75,0.5778,18,Yes,22,2.33,37.73,57.78,Current State
2104,65287,65287,0,65287,0,69,Medium,2019-08-21T08:15:35,No,54,71,0.5809000000000001,19,Yes,22,2.63,37.05,58.09,Current State
2105,65705,65705,0,65705,0,19,High,2019-08-21T16:50:43,No,54,66,0.8101999999999999,19,Yes,22,2.53,37.33,81.02,Current State
2106,102896,102896,0,102896,0,66,Medium,2019-08-25T00:38:29,No,54,71,0.5468,19,No,22,2.45,35.98,54.68,Current State
2107,93940,93940,0,93940,0,51,Medium,2019-08-22T02:52:58,No,54,69,0.6501,19,Yes,22,2.94,36.24,65.01,Current State
2108,55781,55781,0,55781,0,74,Medium,2019-08-22T01:36:55,No,54,72,0.7062999999999999,19,Yes,22,2.53,37.06,70.63,Current State
2109,87134,87134,0,87134,87134,0,Not evaluated,2019-08-21T00:06:34,No,54,74,0.7859999999999999,19,Yes,22,2.42,37.29,78.60,Current State
2110,47675,47675,0,47675,0,83,Low,2019-08-22T13:35:48,No,54,115.56,1.59,19,Yes,22,2.65,35.90,115.56,Current State
2111,86489,86489,0,86489,86489,0,Not evaluated,2019-08-27T12:55:10,No,54,74,1.75,19,No,22,2.24,35.62,60.98,Current State
2112,68134,0,68134,0,0,61,Medium,,No,54,60.33,1.37,19,Yes,22,2.45,37.33,60.33,Current State
2113,71034,71034,0,71034,0,0,Not evaluated,2019-09-10T18:02:56,No,54,74,0.6172,19,Yes,22,2.10,37.92,61.72,Current State
2114,70442,70442,0,70442,0,47,Medium,2019-08-23T06:38:33,No,54,67.62,1.23,19,Yes,22,2.48,37.26,67.62,Current State
2115,73024,0,73024,0,0,34,High,,No,54,54.94,1.10,19,Yes,22,2.30,37.18,54.94,Current State
2116,91679,91679,0,91679,0,96,Low,2019-08-23T14:49:24,No,54,74,1.72,19,No,22,2.36,37.16,57.95,Current State
2117,15518,0,0,0,0,22,High,2019-08-24T00:21:36,No,54,66,0.726,19,Yes,22,2.42,34.54,72.60,Current State
2118,105731,0,105731,0,0,0,Not evaluated,,No,54,78.76,1.62,19,Yes,22,2.56,35.99,78.76,Current State
2119,36698,0,36698,0,0,0,Not evaluated,,No,54,66,0.92,19,Yes,22,2.55,36.21,53.61,Current State
2120,94351,0,0,0,0,0,Not evaluated,2019-08-23T05:40:14,No,54,53.78,1.03,19,Yes,22,2.49,36.62,53.78,Current State
2121,78959,78959,0,78959,0,100,Low,2019-08-24T09:09:27,No,54,59.82,0.5982,19,Yes,22,1.89,36.16,59.82,Current State
2122,74104,74104,0,74104,0,51,Medium,2019-08-25T03:34:02,No,54,65.50,1.27,19,No,22,2.59,35.83,65.50,Current State
2123,109239,109239,0,109239,0,97,Low,2019-08-30T07:22:13,No,54,57.94,0.5794,19,Yes,22,2.45,35.18,57.94,Current State
2124,77044,77044,0,77044,0,60,Medium,2019-08-25T08:21:11,No,54,74.97,0.7497,19,Yes,22,2.59,37.17,74.97,Current State
2125,34959,34959,0,34959,34959,19,High,2019-09-11T19:03:36,No,54,66,0.7862,19,Yes,22,2.61,37.09,78.62,Current State
2126,45023,45023,0,45023,0,35,Medium,2019-08-25T15:05:17,No,54,56.27,1.11,19,Yes,22,2.62,37.73,56.27,Current State
2127,29931,0,0,0,0,0,Not evaluated,2019-08-24T16:49:12,No,54,65.95,1.70,19,No,22,2.40,37.25,65.95,Current State
2128,116119,0,0,0,0,71,Medium,2019-08-31T05:04:33,No,54,64.13,1.47,19,Yes,22,2.61,37.16,64.13,Current State
2129,37664,37664,0,37664,37664,56,Medium,2019-09-11T22:37:45,No,54,73.79,0.7379000000000001,19,No,22,2.60,35.50,73.79,Current State
2130,99281,0,99281,0,0,0,Not evaluated,,No,54,70,1.36,19,Yes,22,2.51,37.45,58.13,Current State
2131,65342,65342,0,65342,0,100,Low,2019-08-26T13:20:49,No,54,74,1.76,19,No,22,2.81,38.45,56.74,Current State
2132,87471,87471,0,87471,87471,41,Medium,2019-08-27T03:17:25,No,54,68,0.7434999999999999,19,Yes,22,2.59,37.05,74.35,Current State
2133,85698,85698,0,85698,85698,0,Not evaluated,2019-09-01T19:57:44,No,54,67.56,0.6756,19,No,22,2.50,37.18,67.56,Current State
2134,86004,86004,0,86004,0,83,Low,2019-08-27T09:29:26,No,54,78.68,0.7868,19,Yes,22,2.66,37.09,78.68,Current State
2135,14249,0,0,0,0,0,Not evaluated,2019-09-08T14:34:24,No,54,67,0.5861999999999999,19,Yes,22,2.47,36.06,58.62,Current State
2136,28901,28901,0,28901,0,75,Low,2019-08-29T18:20:48,No,54,69.14,1.51,19,Yes,22,2.60,36.38,69.14,Current State
2137,67734,67734,0,67734,67734,0,Not evaluated,2019-09-09T11:10:36,No,54,72,0.6624,19,No,22,2.56,37.02,66.24,Current State
2138,64978,64978,0,64978,0,70,Medium,2019-08-28T05:47:39,No,54,71,0.6466,19,No,22,2.55,36.71,64.66,Current State
2139,82157,0,0,0,0,20,High,2019-09-02T02:11:08,No,54,66,0.96,19,Yes,22,2.71,35.66,61.72,Current State
2140,74777,74777,0,74777,74777,49,Medium,2019-08-28T11:09:43,No,54,69,0.6279,19,Yes,22,2.67,37.22,62.79,Current State
2141,28350,28350,0,28350,0,95,Low,2019-08-28T16:22:00,No,54,74,0.5556,19,No,22,2.39,38.31,55.56,Current State
2142,114665,114665,0,114665,0,86,Low,2019-08-28T19:21:45,No,54,57.85,0.5785,19,Yes,22,3.10,37.29,57.85,Current State
2143,110543,0,110543,0,0,86,Low,,No,54,73.26,0.7326,19,No,22,2.51,37.33,73.26,Current State
2144,80540,80540,0,80540,0,85,Low,2019-08-31T01:04:46,No,54,73,0.6289,19,Yes,22,2.55,37.78,62.89,Current State
2145,119614,0,119614,0,0,0,Not evaluated,,No,54,74,1.75,19,No,22,2.80,37.03,68.49,Current State
2146,33292,33292,0,33292,0,80,Low,2019-08-29T12:00:44,No,54,55.16,1.56,19,Yes,22,2.50,36.83,55.16,Current State
2147,71841,71841,0,71841,71841,60,Medium,2019-08-29T21:03:32,No,54,70,0.5341,19,Yes,22,2.46,37.18,53.41,Current State
2148,70945,70945,0,70945,70945,57,Medium,2019-09-04T05:10:17,No,54,73.42,1.33,19,Yes,22,2.88,36.94,73.42,Current State
2149,79101,79101,0,79101,0,78,Low,2019-08-29T21:01:42,No,54,72,0.6507,19,Yes,22,2.83,35.39,65.07,Current State
2150,85291,0,85291,0,0,0,Not evaluated,,No,54,72,1.58,19,Yes,22,2.42,35.74,52.17,Current State
2151,49938,49938,0,49938,49938,73,Medium,2019-09-04T16:40:10,No,54,72,1.49,19,No,22,2.40,36.32,63.21,Current State
2152,38848,0,0,0,0,11,High,2019-08-30T21:21:58,No,54,65,0.87,19,Yes,22,2.55,37.40,59.72,Current State
2153,116633,116633,0,116633,116633,0,Not evaluated,2019-09-12T11:50:52,No,54,72,0.7555,19,Yes,22,2.58,35.84,75.55,Current State
2154,90591,90591,0,90591,90591,0,Not evaluated,2019-09-03T23:54:53,No,54,72.25,0.7225,19,Yes,22,2.60,37.56,72.25,Current State
2155,112410,0,112410,0,0,0,Not evaluated,,No,54,73,1.60,19,No,22,2.42,37.30,55.91,Current State
2156,116664,116664,0,116664,116664,15,High,2019-09-01T07:08:10,No,54,66,0.5963,19,Yes,22,2.59,37.18,59.63,Current State
2157,48102,48102,0,48102,48102,0,Not evaluated,2019-08-30T21:50:32,Yes,54,53.28,0.5328,19,Yes,22,2.48,37.16,53.28,Current State
2158,53532,0,0,0,0,85,Low,2019-09-01T04:22:11,No,54,58.63,1.61,19,Yes,22,2.05,37.02,58.63,Current State
2159,46475,46475,0,46475,0,72,Medium,2019-09-01T16:55:03,No,54,55.32,0.5532,19,No,22,2.77,36.82,55.32,Current State
2160,32530,32530,0,32530,0,96,Low,2019-09-01T14:04:56,No,54,74,1.72,19,Yes,22,2.26,36.91,66.74,Current State
2161,67541,0,67541,0,0,14,High,,No,54,65.53,0.90,19,No,22,2.15,37.24,65.53,Current State
2162,20040,20040,0,20040,0,25,High,2019-09-02T10:41:04,No,54,67,1.01,19,No,22,2.08,36.76,58.55,Current State
2163,115505,115505,0,115505,115505,0,Not evaluated,2019-09-03T16:52:25,No,54,65,0.85,19,No,22,2.63,37.43,60.38,Current State
2164,79195,0,79195,0,0,0,Not evaluated,,No,54,73,0.6134000000000001,19,Yes,22,2.09,38.14,61.34,Current State
2165,79047,79047,0,79047,0,64,Medium,2019-09-07T15:49:49,No,54,71,0.6122,19,No,22,2.83,36.68,61.22,Current State
2166,28193,28193,0,28193,28193,79,Low,2019-09-02T11:10:28,No,54,72,1.55,19,Yes,22,2.71,36.33,60.07,Current State
2167,113947,113947,0,113947,113947,53,Medium,2019-09-03T07:59:43,No,54,74.34,0.7434000000000001,19,Yes,22,2.59,36.86,74.34,Current State
2168,32706,32706,0,32706,32706,97,Low,2019-09-09T12:46:47,No,54,74,0.5736,19,No,22,2.40,36.66,57.36,Current State
2169,61268,0,61268,0,0,0,Not evaluated,,No,54,73,1.64,19,Yes,22,2.37,37.25,69.40,Current State
2170,39222,39222,0,39222,0,79,Low,2019-09-05T15:13:05,No,54,61.81,1.55,19,Yes,22,2.52,35.96,61.81,Current State
2171,23515,0,23515,0,0,25,High,,No,54,67,0.6451,19,Yes,22,2.58,34.52,64.51,Current State
2172,17628,17628,0,17628,17628,11,High,2019-09-04T03:38:46,Yes,54,58.02,0.5802,19,Yes,22,2.18,38.13,58.02,Current State
2173,80189,80189,0,80189,80189,0,Not evaluated,2019-09-19T03:36:56,No,54,70,1.34,19,Yes,22,2.45,36.12,60.26,Current State
2174,62722,62722,0,62722,0,82,Low,2019-09-04T00:54:18,No,54,72,0.5848,19,Yes,22,2.39,37.49,58.48,Current State
2175,43745,0,43745,0,0,29,High,,No,54,55.85,1.05,19,Yes,22,2.29,36.52,55.85,Current State
2176,105516,0,0,0,0,99,Low,2019-09-04T23:05:42,No,54,51.50,1.75,19,No,22,2.35,37.84,51.50,Current State
2177,100181,100181,0,100181,0,82,Low,2019-09-19T17:33:51,No,54,72,1.58,19,Yes,22,2.38,36.78,72.83,Current State
2178,114370,114370,0,114370,0,77,Low,2019-09-05T03:34:35,No,54,66.56,1.53,19,Yes,22,2.65,37.70,66.56,Current State
2179,74332,74332,0,74332,0,57,Medium,2019-09-13T15:30:28,No,54,70,0.6369,19,No,22,2.26,37.62,63.69,Current State
2180,80081,0,0,0,0,78,Low,2019-09-05T08:33:22,No,54,72,0.5309,19,Yes,22,2.21,36.91,53.09,Current State
2181,99207,99207,0,99207,0,19,High,2019-09-06T09:43:32,No,54,69.98,0.6998000000000001,19,No,22,2.30,36.41,69.98,Current State
2182,19989,0,19989,0,0,0,Not evaluated,,No,54,59.73,0.5972999999999999,19,No,22,2.62,38.65,59.73,Current State
2183,17760,17760,0,17760,0,37,Medium,2019-09-06T12:24:05,No,54,68,0.5848,19,Yes,22,2.39,35.54,58.48,Current State
2184,25541,0,0,0,0,8,High,2019-09-06T23:00:40,No,54,65,0.84,19,Yes,22,2.53,37.00,60.34,Current State
2185,34289,34289,0,34289,0,97,Low,2019-09-07T02:07:17,No,54,55.16,1.73,19,Yes,22,3.01,37.30,55.16,Current State
2186,116458,116458,0,116458,0,52,Medium,2019-09-07T05:48:32,No,54,69,1.28,19,Yes,22,2.56,35.52,60.68,Current State
2187,94910,94910,0,94910,0,0,Not evaluated,2019-09-05T17:22:15,No,54,67,0.6037,19,Yes,22,2.60,36.91,60.37,Current State
2188,93652,93652,0,93652,0,97,Low,2019-09-07T08:25:37,No,54,74,0.6384000000000001,19,No,22,2.26,33.78,63.84,Current State
2189,94075,94075,0,94075,0,68,Medium,2019-09-12T17:33:42,No,54,57.43,0.5743,19,No,22,2.89,36.13,57.43,Current State
2190,87982,0,87982,0,0,11,High,,No,54,65,0.6583,19,Yes,22,2.23,38.39,65.83,Current State
2191,96650,96650,0,96650,0,78,Low,2019-09-22T12:18:21,No,54,75.80,0.758,19,Yes,22,2.78,37.13,75.80,Current State
2192,109857,109857,0,109857,0,38,Medium,2019-09-08T09:17:55,No,54,68,0.7561,19,Yes,22,2.53,37.15,75.61,Current State
2193,93667,93667,0,93667,0,91,Low,2019-09-08T13:42:37,No,54,73,0.5284,19,Yes,22,2.95,37.54,52.84,Current State
2194,22176,22176,0,22176,0,20,High,2019-09-09T02:32:33,No,54,54.05,0.5405,19,Yes,22,2.27,37.39,54.05,Current State
2195,66030,66030,0,66030,66030,0,Not evaluated,2019-09-08T01:21:35,No,54,68,0.5829,19,Yes,22,2.68,36.46,58.29,Current State
2196,109639,109639,0,109639,0,44,Medium,2019-09-14T01:20:33,No,54,73.88,1.20,19,Yes,22,2.24,34.96,73.88,Current State
2197,47796,47796,0,47796,0,93,Low,2019-09-14T10:33:25,No,54,55.90,1.69,19,Yes,22,2.31,36.50,55.90,Current State
2198,48889,48889,0,48889,0,93,Low,2019-09-09T09:52:24,No,54,67.37,0.6737000000000001,19,No,22,2.64,37.26,67.37,Current State
2199,58384,58384,0,58384,58384,88,Low,2019-09-09T03:01:04,No,54,51.66,0.5166,19,No,22,2.44,37.73,51.66,Current State
2200,43346,0,0,0,0,47,Medium,2019-09-10T04:31:26,No,54,62.31,1.23,19,Yes,22,2.39,36.74,62.31,Current State
2201,98731,0,98731,0,0,25,High,,No,54,67,0.7419,19,No,22,2.57,34.96,74.19,Current State
2202,70079,70079,0,70079,70079,11,High,2019-09-10T20:56:12,No,54,57.70,0.5770000000000001,19,No,22,2.32,37.10,57.70,Current State
2203,115361,115361,0,115361,0,80,Low,2019-09-26T08:16:17,No,54,72,1.56,19,Yes,22,2.50,36.27,52.67,Current State
2204,107495,0,107495,0,0,0,Not evaluated,,No,54,73,1.59,19,No,22,2.30,37.10,59.29,Current State
2205,103377,103377,0,103377,103377,9,High,2019-09-26T11:50:02,No,54,84.42,0.85,19,Yes,22,2.57,36.43,84.42,Current State
2206,43873,43873,0,43873,0,49,Medium,2019-09-17T14:10:57,No,54,57.32,0.5732,19,Yes,22,2.38,36.59,57.32,Current State
2207,108794,108794,0,108794,108794,73,Medium,2019-09-16T07:05:19,No,54,63.54,1.49,19,Yes,22,2.46,35.91,63.54,Current State
2208,107465,0,107465,0,0,7,High,,No,54,78.56,0.83,19,Yes,22,2.57,36.09,78.56,Current State
2209,88943,88943,0,88943,0,11,High,2019-09-11T23:43:21,No,54,73.84,0.7384000000000001,19,Yes,22,2.59,36.14,73.84,Current State
2210,73932,0,73932,0,0,0,Not evaluated,,No,54,74,0.7888,19,Yes,22,2.44,35.54,78.88,Current State
2211,93147,93147,0,93147,0,87,Low,2019-09-25T14:54:32,No,54,70.08,1.63,19,No,22,2.44,35.72,70.08,Current State
2212,73181,0,0,0,0,0,Not evaluated,2019-09-27T00:38:17,No,54,73,0.5138,19,Yes,22,2.49,36.19,51.38,Current State
2213,13255,0,13255,0,0,16,High,,No,54,66.37,0.92,19,No,22,2.57,36.78,66.37,Current State
2214,49428,49428,0,49428,49428,0,Not evaluated,2019-09-17T06:28:38,No,54,63.90,1.37,19,Yes,22,2.67,37.87,63.90,Current State
2215,21962,21962,0,21962,21962,7,High,2019-09-13T00:15:01,Yes,54,50.88,0.5088,19,No,22,2.44,35.65,50.88,Current State
2216,12610,12610,0,12610,0,24,High,2019-09-13T08:33:35,No,54,67,1.00,19,Yes,22,2.43,36.15,61.21,Current State
2217,69480,69480,0,69480,0,99,Low,2019-09-21T04:11:33,No,54,57.59,0.5759000000000001,19,Yes,22,2.30,36.14,57.59,Current State
2218,67974,67974,0,67974,0,52,Medium,2019-09-14T00:19:33,No,54,62.05,1.28,19,Yes,22,2.59,37.45,62.05,Current State
2219,81977,81977,0,81977,0,57,Medium,2019-09-13T22:23:50,No,54,54.87,1.33,19,No,22,2.36,36.92,54.87,Current State
2220,13221,13221,0,13221,13221,82,Low,2019-09-13T18:51:25,No,54,72,0.6431999999999999,19,Yes,22,2.87,37.03,64.32,Current State
2221,112120,112120,0,112120,112120,39,Medium,2019-09-14T18:39:39,No,54,54.08,0.5408,19,No,22,2.46,36.95,54.08,Current State
2222,107122,107122,0,107122,107122,72,Medium,2019-09-15T05:07:08,No,54,61.21,0.6121,19,No,22,2.72,38.72,61.21,Current State
2223,20105,20105,0,20105,20105,0,Not evaluated,2019-09-18T10:00:28,No,54,67,0.634,19,Yes,22,2.48,36.19,63.40,Current State
2224,46479,0,0,0,0,0,Not evaluated,2019-09-29T09:39:38,No,54,63.15,0.94,19,No,22,2.48,37.66,63.15,Current State
2225,95676,95676,0,95676,0,80,Low,2019-09-14T23:31:31,No,54,84.49,1.56,19,Yes,22,2.43,38.53,84.49,Current State
2226,75044,75044,0,75044,75044,16,High,2019-09-18T13:07:53,No,54,57.15,0.5715,19,Yes,22,2.50,38.09,57.15,Current State
2227,38278,38278,0,38278,38278,0,Not evaluated,2019-09-14T04:28:24,No,54,73,1.65,19,Yes,22,2.69,36.94,62.78,Current State
2228,79524,79524,0,79524,0,43,Medium,2019-09-16T01:33:38,No,54,69,0.6568999999999999,19,Yes,22,2.59,34.94,65.69,Current State
2229,99362,99362,0,99362,0,95,Low,2019-09-20T17:40:17,No,54,60.19,1.71,19,Yes,22,2.71,37.21,60.19,Current State
2230,23531,23531,0,23531,23531,92,Low,2019-09-20T19:58:53,No,54,73,0.5602,19,Yes,22,2.63,36.34,56.02,Current State
2231,44276,44276,0,44276,0,23,High,2019-09-19T04:19:22,No,54,67,0.5364,19,Yes,22,2.41,36.20,53.64,Current State
2232,13787,0,0,0,0,12,High,2019-09-17T10:47:19,No,54,60.07,0.88,19,Yes,22,2.43,35.73,60.07,Current State
2233,68978,0,0,0,0,0,Not evaluated,2019-09-18T17:50:10,No,54,71.91,0.7191,19,Yes,22,2.57,36.32,71.91,Current State
2234,92580,92580,0,92580,92580,83,Low,2019-09-24T18:15:12,No,54,73,0.8795000000000001,19,No,22,2.59,36.81,87.95,Current State
2235,111412,0,0,0,0,0,Not evaluated,2019-09-21T12:16:48,No,54,73,1.63,19,Yes,22,2.40,38.14,60.55,Current State
2236,32949,32949,0,32949,32949,0,Not evaluated,2019-10-02T07:33:40,No,54,73,0.563,19,Yes,22,2.39,37.41,56.30,Current State
2237,76186,76186,0,76186,0,0,Not evaluated,2019-09-18T19:43:21,No,54,58.89,1.72,19,Yes,22,2.53,36.77,58.89,Current State
2238,31069,31069,0,31069,31069,0,Not evaluated,2019-09-16T22:28:53,No,54,69.02,0.88,19,Yes,22,2.26,37.47,69.02,Current State
